"","fluregion","year","week","date","cases","h1","h3","h5","h1n1","a_total","b_total","processed_samples","inf_a_prop","inf_b_prop","pop","cases_by_100k","theta","sin_f1","cos_f1","week_2","week_3","week_4","week_5","year1","week1","date1","cases1","h11","h31","h51","h1n11","a_total1","b_total1","processed_samples1","inf_a_prop1","inf_b_prop1","pop1","cases_by_100k1","theta1","sin_f11","cos_f11","week_21","week_31","week_41","week_51","y0","y0_ul"
"37","Eastern Asia","2008",37,2008-09-14,85,20,54,0,0,75,10,20,3.75,0.5,555473623824.571,1.53022567326877e-05,1.42307692307692,0.98910931433282,0.147182758161609,1369,50653,1874161,69343957,"2008",37,2008-09-14,85,20,54,0,0,75,10,20,3.75,0.5,555473623824.571,1.53022567326877e-05,1.42307692307692,0.98910931433282,0.147182758161609,1369,50653,1874161,69343957,0.000213881236984292,0.000619480885488357
"38","Eastern Asia","2008",38,2008-09-21,57,11,33,0,0,47,10,64,0.734375,0.15625,555473623824.571,1.02615133383906e-05,1.46153846153846,0.994037294522765,0.109040621320049,1444,54872,2085136,79235168,"2008",38,2008-09-21,57,11,33,0,0,47,10,64,0.734375,0.15625,555473623824.571,1.02615133383906e-05,1.46153846153846,0.994037294522765,0.109040621320049,1444,54872,2085136,79235168,0.000210781761028289,0.000616511729804493
"39","Eastern Asia","2008",39,2008-09-28,70,26,33,0,0,62,8,83,0.746987951807229,0.0963855421686747,555473623824.571,1.26018584857428e-05,1.5,0.997494986604054,0.0707372016677029,1521,59319,2313441,90224199,"2008",39,2008-09-28,70,26,33,0,0,62,8,83,0.746987951807229,0.0963855421686747,555473623824.571,1.26018584857428e-05,1.5,0.997494986604054,0.0707372016677029,1521,59319,2313441,90224199,0.000206211407569323,0.000612147225518937
"40","Eastern Asia","2008",40,2008-10-05,65,24,31,0,0,57,8,419,0.136038186157518,0.0190930787589499,555473623824.571,1.17017257367612e-05,1.53846153846154,0.999477276278082,0.0323291540833617,1600,64000,2560000,102400000,"2008",40,2008-10-05,65,24,31,0,0,57,8,419,0.136038186157518,0.0190930787589499,555473623824.571,1.17017257367612e-05,1.53846153846154,0.999477276278082,0.0323291540833617,1600,64000,2560000,102400000,0.000200954558190886,0.000607117131125904
"41","Eastern Asia","2008",41,2008-10-12,89,33,29,0,0,66,23,998,0.0661322645290581,0.0230460921843687,555473623824.571,1.6022362931873e-05,1.57692307692308,0.999981231525143,-0.00612671179821371,1681,68921,2825761,115856201,"2008",41,2008-10-12,89,33,29,0,0,66,23,998,0.0661322645290581,0.0230460921843687,555473623824.571,1.6022362931873e-05,1.57692307692308,0.999981231525143,-0.00612671179821371,1681,68921,2825761,115856201,0.000195931386431716,0.000602270152170226
"42","Eastern Asia","2008",42,2008-10-19,60,26,22,0,0,50,10,1238,0.0403877221324717,0.00807754442649435,555473623824.571,1.08015929877796e-05,1.61538461538462,0.999006106941205,-0.0445735156138571,1764,74088,3111696,130691232,"2008",42,2008-10-19,60,26,22,0,0,50,10,1238,0.0403877221324717,0.00807754442649435,555473623824.571,1.08015929877796e-05,1.61538461538462,0.999006106941205,-0.0445735156138571,1764,74088,3111696,130691232,0.000192164331209332,0.000598573126552664
"43","Eastern Asia","2008",43,2008-10-26,52,28,13,0,0,44,8,1309,0.0336134453781513,0.00611153552330023,555473623824.571,9.36138058940897e-06,1.65384615384615,0.996553344840442,-0.0829543904041719,1849,79507,3418801,147008443,"2008",43,2008-10-26,52,28,13,0,0,44,8,1309,0.0336134453781513,0.00611153552330023,555473623824.571,9.36138058940897e-06,1.65384615384615,0.996553344840442,-0.0829543904041719,1849,79507,3418801,147008443,0.000190734758212574,0.000597105657432779
"44","Eastern Asia","2008",44,2008-11-02,94,44,20,0,0,66,28,1356,0.0486725663716814,0.0206489675516224,555473623824.571,1.69224956808547e-05,1.69230769230769,0.992626573121898,-0.121212566725884,1936,85184,3748096,164916224,"2008",44,2008-11-02,94,44,20,0,0,66,28,1356,0.0486725663716814,0.0206489675516224,555473623824.571,1.69224956808547e-05,1.69230769230769,0.992626573121898,-0.121212566725884,1936,85184,3748096,164916224,0.000192729179674389,0.000599032206773347
"45","Eastern Asia","2008",45,2008-11-09,88,40,29,0,0,70,18,1267,0.0552486187845304,0.0142067876874507,555473623824.571,1.58423363820767e-05,1.73076923076923,0.987231599903433,-0.159291456619956,2025,91125,4100625,184528125,"2008",45,2008-11-09,88,40,29,0,0,70,18,1267,0.0552486187845304,0.0142067876874507,555473623824.571,1.58423363820767e-05,1.73076923076923,0.987231599903433,-0.159291456619956,2025,91125,4100625,184528125,0.000199174418410886,0.000605528254894612
"46","Eastern Asia","2008",46,2008-11-16,134,66,50,0,0,119,15,1388,0.0857348703170029,0.010806916426513,555473623824.571,2.41235576727077e-05,1.76923076923077,0.980376404930891,-0.197134737311265,2116,97336,4477456,205962976,"2008",46,2008-11-16,134,66,50,0,0,119,15,1388,0.0857348703170029,0.010806916426513,555473623824.571,2.41235576727077e-05,1.76923076923077,0.980376404930891,-0.197134737311265,2116,97336,4477456,205962976,0.000210961118368047,0.000617639858588865
"47","Eastern Asia","2008",47,2008-11-23,148,78,37,0,0,118,30,1349,0.0874722016308377,0.022238695329874,555473623824.571,2.66439293698563e-05,1.80769230769231,0.972071127775197,-0.23468643451605,2209,103823,4879681,229345007,"2008",47,2008-11-23,148,78,37,0,0,118,30,1349,0.0874722016308377,0.022238695329874,555473623824.571,2.66439293698563e-05,1.80769230769231,0.972071127775197,-0.23468643451605,2209,103823,4879681,229345007,0.000228755021114191,0.000636076338771221
"48","Eastern Asia","2008",48,2008-11-30,244,157,48,0,0,208,36,1405,0.148042704626335,0.0256227758007117,555473623824.571,4.39264781503036e-05,1.84615384615385,0.962328052834843,-0.271891005233899,2304,110592,5308416,254803968,"2008",48,2008-11-30,244,157,48,0,0,208,36,1405,0.148042704626335,0.0256227758007117,555473623824.571,4.39264781503036e-05,1.84615384615385,0.962328052834843,-0.271891005233899,2304,110592,5308416,254803968,0.000252895445874701,0.000660986138181208
"49","Eastern Asia","2008",49,2008-12-07,408,257,93,0,0,351,57,1395,0.251612903225806,0.0408602150537634,555473623824.571,7.34508323169011e-05,1.88461538461538,0.951161591165938,-0.30869341990182,2401,117649,5764801,282475249,"2008",49,2008-12-07,408,257,93,0,0,351,57,1395,0.251612903225806,0.0408602150537634,555473623824.571,7.34508323169011e-05,1.88461538461538,0.951161591165938,-0.30869341990182,2401,117649,5764801,282475249,0.000283280429546062,0.000691858627804368
"50","Eastern Asia","2008",50,2008-12-14,690,507,138,0,0,646,44,1606,0.402241594022416,0.0273972602739726,555473623824.571,0.000124218319359465,1.92307692307692,0.938588259166708,-0.34503924378889,2500,125000,6250000,312500000,"2008",50,2008-12-14,690,507,138,0,0,646,44,1606,0.402241594022416,0.0273972602739726,555473623824.571,0.000124218319359465,1.92307692307692,0.938588259166708,-0.34503924378889,2500,125000,6250000,312500000,0.000319238002984168,0.000727849085350513
"51","Eastern Asia","2008",51,2008-12-21,1145,957,128,0,0,1085,60,1712,0.633761682242991,0.0350467289719626,555473623824.571,0.000206130399516794,1.96153846153846,0.924626654147964,-0.380874717511074,2601,132651,6765201,345025251,"2008",51,2008-12-21,1145,957,128,0,0,1085,60,1712,0.633761682242991,0.0350467289719626,555473623824.571,0.000206130399516794,1.96153846153846,0.924626654147964,-0.380874717511074,2601,132651,6765201,345025251,0.000359383100208888,0.000769079745660674
"52","Eastern Asia","2008",52,2008-12-28,1465,1279,107,0,0,1386,79,1711,0.810052600818235,0.0461718293395675,555473623824.571,0.000263738895451618,2,0.909297426825682,-0.416146836547142,2704,140608,7311616,380204032,"2008",52,2008-12-28,1465,1279,107,0,0,1386,79,1711,0.810052600818235,0.0461718293395675,555473623824.571,0.000263738895451618,2,0.909297426825682,-0.416146836547142,2704,140608,7311616,380204032,0.000401459618581512,0.000819755652808527
"53","Eastern Asia","2009",1,2009-01-04,965,868,47,0,0,915,50,1245,0.734939759036145,0.0401606425702811,555473623824.571,0.000173725620553455,0.0384615384615385,0.0384520565350657,0.999260446204204,1,1,1,1,"2009",1,2009-01-04,965,868,47,0,0,915,50,1245,0.734939759036145,0.0401606425702811,555473623824.571,0.000173725620553455,0.0384615384615385,0.0384520565350657,0.999260446204204,1,1,1,1,0.00036197832376228,0.000784616957453986
"54","Eastern Asia","2009",2,2009-01-11,1232,968,178,0,0,1147,85,1511,0.759099933818663,0.0562541363335539,555473623824.571,0.000221792709349074,0.0769230769230769,0.0768472383413981,0.997042878696448,4,8,16,32,"2009",2,2009-01-11,1232,968,178,0,0,1147,85,1511,0.759099933818663,0.0562541363335539,555473623824.571,0.000221792709349074,0.0769230769230769,0.0768472383413981,0.997042878696448,4,8,16,32,0.000384352936171339,0.000794715003665719
"55","Eastern Asia","2009",3,2009-01-18,1208,911,207,0,0,1122,86,1419,0.790697674418605,0.0606060606060606,555473623824.571,0.000217472072153962,0.115384615384615,0.115128754814107,0.993350577497669,9,27,81,243,"2009",3,2009-01-18,1208,911,207,0,0,1122,86,1419,0.790697674418605,0.0606060606060606,555473623824.571,0.000217472072153962,0.115384615384615,0.115128754814107,0.993350577497669,9,27,81,243,0.000399946926903816,0.000808521139948834
"56","Eastern Asia","2009",4,2009-01-25,1390,1029,253,0,0,1284,106,1312,0.978658536585366,0.0807926829268293,555473623824.571,0.000250236904216894,0.153846153846154,0.153239983471559,0.988189003918601,16,64,256,1024,"2009",4,2009-01-25,1390,1029,253,0,0,1284,106,1312,0.978658536585366,0.0807926829268293,555473623824.571,0.000250236904216894,0.153846153846154,0.153239983471559,0.988189003918601,16,64,256,1024,0.000407683921716639,0.000816366678253243
"57","Eastern Asia","2009",5,2009-02-01,1163,821,232,0,0,1053,110,694,1.51729106628242,0.15850144092219,555473623824.571,0.000209370877413127,0.192307692307692,0.191124553706123,0.981565792481908,25,125,625,3125,"2009",5,2009-02-01,1163,821,232,0,0,1053,110,694,1.51729106628242,0.15850144092219,555473623824.571,0.000209370877413127,0.192307692307692,0.191124553706123,0.981565792481908,25,125,625,3125,0.000407209626045457,0.00081556563676295
"58","Eastern Asia","2009",6,2009-02-08,974,665,185,0,0,851,123,1256,0.677547770700637,0.0979299363057325,555473623824.571,0.000175345859501622,0.230769230769231,0.228726430162361,0.973490739629907,36,216,1296,7776,"2009",6,2009-02-08,974,665,185,0,0,851,123,1256,0.677547770700637,0.0979299363057325,555473623824.571,0.000175345859501622,0.230769230769231,0.228726430162361,0.973490739629907,36,216,1296,7776,0.000398745987206794,0.000806334509593342
"59","Eastern Asia","2009",7,2009-02-15,956,611,213,0,0,826,130,1495,0.552508361204013,0.0869565217391304,555473623824.571,0.000172105381605288,0.269230769230769,0.265989995619348,0.963975789234574,49,343,2401,16807,"2009",7,2009-02-15,956,611,213,0,0,826,130,1495,0.552508361204013,0.0869565217391304,555473623824.571,0.000172105381605288,0.269230769230769,0.265989995619348,0.963975789234574,49,343,2401,16807,0.000382959815634187,0.000789803380888061
"60","Eastern Asia","2009",8,2009-02-22,885,544,166,0,0,715,170,1386,0.515873015873016,0.122655122655123,555473623824.571,0.000159323496569749,0.307692307692308,0.302860133254526,0.953035014931273,64,512,4096,32768,"2009",8,2009-02-22,885,544,166,0,0,715,170,1386,0.515873015873016,0.122655122655123,555473623824.571,0.000159323496569749,0.307692307692308,0.302860133254526,0.953035014931273,64,512,4096,32768,0.000360845365782403,0.000767250016685054
"61","Eastern Asia","2009",9,2009-03-01,788,374,157,0,0,537,251,1157,0.464131374243734,0.216940363007779,555473623824.571,0.000141860921239505,0.346153846153846,0.339282308167417,0.940684599302333,81,729,6561,59049,"2009",9,2009-03-01,788,374,157,0,0,537,251,1157,0.464131374243734,0.216940363007779,555473623824.571,0.000141860921239505,0.346153846153846,0.339282308167417,0.940684599302333,81,729,6561,59049,0.000333620356729014,0.000739906390357072
"62","Eastern Asia","2009",10,2009-03-08,791,345,125,0,0,470,321,1368,0.343567251461988,0.234649122807018,555473623824.571,0.000142401000888894,0.384615384615385,0.375202648042604,0.92694280994127,100,1000,10000,1e+05,"2009",10,2009-03-08,791,345,125,0,0,470,321,1368,0.343567251461988,0.234649122807018,555473623824.571,0.000142401000888894,0.384615384615385,0.375202648042604,0.92694280994127,100,1000,10000,1e+05,0.000302634892575426,0.00070897935688631
"63","Eastern Asia","2009",11,2009-03-15,696,213,125,0,0,342,354,1254,0.272727272727273,0.282296650717703,555473623824.571,0.000125298478658243,0.423076923076923,0.410568022832686,0.911829972433052,121,1331,14641,161051,"2009",11,2009-03-15,696,213,125,0,0,342,354,1254,0.272727272727273,0.282296650717703,555473623824.571,0.000125298478658243,0.423076923076923,0.410568022832686,0.911829972433052,121,1331,14641,161051,0.000269292723706016,0.000675705673454687
"64","Eastern Asia","2009",12,2009-03-22,590,149,174,0,0,326,264,1325,0.246037735849057,0.199245283018868,555473623824.571,0.000106215664379832,0.461538461538462,0.44532612334333,0.895368440290365,144,1728,20736,248832,"2009",12,2009-03-22,590,149,174,0,0,326,264,1325,0.246037735849057,0.199245283018868,555473623824.571,0.000106215664379832,0.461538461538462,0.44532612334333,0.895368440290365,144,1728,20736,248832,0.000234984271703098,0.000641369142888761
"65","Eastern Asia","2009",13,2009-03-29,412,78,171,0,0,254,158,802,0.316708229426434,0.197007481296758,555473623824.571,7.41709385160864e-05,0.5,0.479425538604203,0.877582561890373,169,2197,28561,371293,"2009",13,2009-03-29,412,78,171,0,0,254,158,802,0.316708229426434,0.197007481296758,555473623824.571,7.41709385160864e-05,0.5,0.479425538604203,0.877582561890373,169,2197,28561,371293,0.000201030823293813,0.000607268934729148
"66","Eastern Asia","2009",14,2009-04-05,599,75,340,0,0,419,180,1149,0.364664926022628,0.156657963446475,555473623824.571,0.000107835903327999,0.538461538461538,0.512815831911323,0.858498644460839,196,2744,38416,537824,"2009",14,2009-04-05,599,75,340,0,0,419,180,1149,0.364664926022628,0.156657963446475,555473623824.571,0.000107835903327999,0.538461538461538,0.512815831911323,0.858498644460839,196,2744,38416,537824,0.000168639282218663,0.000574655789633227
"67","Eastern Asia","2009",15,2009-04-12,541,56,338,0,0,394,147,815,0.483435582822086,0.180368098159509,555473623824.571,9.73943634398125e-05,0.576923076923077,0.545447615428374,0.838144915168911,225,3375,50625,759375,"2009",15,2009-04-12,541,56,338,0,0,394,147,815,0.483435582822086,0.180368098159509,555473623824.571,9.73943634398125e-05,0.576923076923077,0.545447615428374,0.838144915168911,225,3375,50625,759375,0.000138866852271491,0.000544659274776875
"68","Eastern Asia","2009",16,2009-04-19,488,58,231,0,0,289,199,1021,0.28305582761998,0.194906953966699,555473623824.571,8.78529563006072e-05,0.615384615384615,0.577272623236629,0.816551479370102,256,4096,65536,1048576,"2009",16,2009-04-19,488,58,231,0,0,289,199,1021,0.28305582761998,0.194906953966699,555473623824.571,8.78529563006072e-05,0.615384615384615,0.577272623236629,0.816551479370102,256,4096,65536,1048576,0.000112595010080874,0.000518225227927221
"69","Eastern Asia","2009",17,2009-04-26,399,32,198,0,0,231,168,869,0.265822784810127,0.193325661680092,555473623824.571,7.18305933687342e-05,0.653846153846154,0.608243782725435,0.79375027607923,289,4913,83521,1419857,"2009",17,2009-04-26,399,32,198,0,0,231,168,869,0.265822784810127,0.193325661680092,555473623824.571,7.18305933687342e-05,0.653846153846154,0.608243782725435,0.79375027607923,289,4913,83521,1419857,9.05121124441521e-05,0.000496074773312531
"70","Eastern Asia","2009",18,2009-05-03,456,34,221,0,1,258,198,829,0.311218335343788,0.238841978287093,555473623824.571,8.20921067071248e-05,0.692307692307692,0.638315284217674,0.76977503072918,324,5832,104976,1889568,"2009",18,2009-05-03,456,34,221,0,1,258,198,829,0.311218335343788,0.238841978287093,555473623824.571,8.20921067071248e-05,0.692307692307692,0.638315284217674,0.76977503072918,324,5832,104976,1889568,7.3103970301247e-05,0.000478688330335585
"71","Eastern Asia","2009",19,2009-05-10,333,30,171,0,2,207,126,988,0.209514170040486,0.12753036437247,555473623824.571,5.99488410821766e-05,0.730769230769231,0.667442648727196,0.744661205287361,361,6859,130321,2476099,"2009",19,2009-05-10,333,30,171,0,2,207,126,988,0.209514170040486,0.12753036437247,555473623824.571,5.99488410821766e-05,0.730769230769231,0.667442648727196,0.744661205287361,361,6859,130321,2476099,6.06517095880221e-05,0.000466311674826874
"72","Eastern Asia","2009",20,2009-05-17,437,18,137,0,144,299,138,871,0.343283582089552,0.158438576349024,555473623824.571,7.86716022609946e-05,0.769230769230769,0.695582793748033,0.718445945803636,400,8000,160000,3200000,"2009",20,2009-05-17,437,18,137,0,144,299,138,871,0.343283582089552,0.158438576349024,555473623824.571,7.86716022609946e-05,0.769230769230769,0.695582793748033,0.718445945803636,400,8000,160000,3200000,5.32362284819676e-05,0.000458977287350763
"73","Eastern Asia","2009",21,2009-05-24,694,35,374,0,154,564,130,618,0.912621359223301,0.210355987055016,555473623824.571,0.00012493842555865,0.807692307692308,0.722694096978056,0.691168027467324,441,9261,194481,4084101,"2009",21,2009-05-24,694,35,374,0,154,564,130,618,0.912621359223301,0.210355987055016,555473623824.571,0.00012493842555865,0.807692307692308,0.722694096978056,0.691168027467324,441,9261,194481,4084101,5.0748550769697e-05,0.000456533131790621
"74","Eastern Asia","2009",22,2009-05-31,279,12,180,0,48,244,35,405,0.602469135802469,0.0864197530864197,555473623824.571,5.0227407393175e-05,0.846153846153846,0.74873645788284,0.662867797254519,484,10648,234256,5153632,"2009",22,2009-05-31,279,12,180,0,48,244,35,405,0.602469135802469,0.0864197530864197,555473623824.571,5.0227407393175e-05,0.846153846153846,0.74873645788284,0.662867797254519,484,10648,234256,5153632,5.29053663549384e-05,0.000458672152736882
"75","Eastern Asia","2009",23,2009-06-07,197,9,97,0,69,182,15,289,0.629757785467128,0.0519031141868512,555473623824.571,3.54652303098763e-05,0.884615384615385,0.773671357008667,0.633587114250572,529,12167,279841,6436343,"2009",23,2009-06-07,197,9,97,0,69,182,15,289,0.629757785467128,0.0519031141868512,555473623824.571,3.54652303098763e-05,0.884615384615385,0.773671357008667,0.633587114250572,529,12167,279841,6436343,5.92690422518416e-05,0.000464958243464443
"76","Eastern Asia","2009",24,2009-06-14,322,12,108,0,178,302,20,327,0.923547400611621,0.0611620795107034,555473623824.571,5.7968549034417e-05,0.923076923076923,0.797461912956944,0.603369287736002,576,13824,331776,7962624,"2009",24,2009-06-14,322,12,108,0,178,302,20,327,0.923547400611621,0.0611620795107034,555473623824.571,5.7968549034417e-05,0.923076923076923,0.797461912956944,0.603369287736002,576,13824,331776,7962624,6.92713807866063e-05,0.000474847267618365
"77","Eastern Asia","2009",25,2009-06-21,786,53,140,0,481,690,96,3254,0.212046711739398,0.0295021511985249,555473623824.571,0.000141500868139912,0.961538461538462,0.820072936935761,0.572259013127408,625,15625,390625,9765625,"2009",25,2009-06-21,786,53,140,0,481,690,96,3254,0.212046711739398,0.0295021511985249,555473623824.571,0.000141500868139912,0.961538461538462,0.820072936935761,0.572259013127408,625,15625,390625,9765625,8.22403962086327e-05,0.000487704196097081
"78","Eastern Asia","2009",26,2009-06-28,1155,72,272,0,713,1091,64,3417,0.319285923324554,0.0187298800117062,555473623824.571,0.000207930665014757,1,0.841470984807897,0.54030230586814,676,17576,456976,11881376,"2009",26,2009-06-28,1155,72,272,0,713,1091,64,3417,0.319285923324554,0.0187298800117062,555473623824.571,0.000207930665014757,1,0.841470984807897,0.54030230586814,676,17576,456976,11881376,9.74293764302026e-05,0.000502819102193935
"79","Eastern Asia","2009",27,2009-07-05,1271,110,314,0,744,1219,52,3216,0.379042288557214,0.0161691542288557,555473623824.571,0.000228813744791131,1.03846153846154,0.861624406558297,0.507546433366507,729,19683,531441,14348907,"2009",27,2009-07-05,1271,110,314,0,744,1219,52,3216,0.379042288557214,0.0161691542288557,555473623824.571,0.000228813744791131,1.03846153846154,0.861624406558297,0.507546433366507,729,19683,531441,14348907,0.000114047493231517,0.000519425413079102
"80","Eastern Asia","2009",28,2009-07-12,2089,126,482,0,1355,2026,63,3830,0.528981723237598,0.0164490861618799,555473623824.571,0.000376075462524526,1.07692307692308,0.880503393107856,0.474039845082196,784,21952,614656,17210368,"2009",28,2009-07-12,2089,126,482,0,1355,2026,63,3830,0.528981723237598,0.0164490861618799,555473623824.571,0.000376075462524526,1.07692307692308,0.880503393107856,0.474039845082196,784,21952,614656,17210368,0.000131291221997731,0.000536723385744212
"81","Eastern Asia","2009",29,2009-07-19,2918,150,643,0,1940,2854,64,3995,0.714392991239049,0.0160200250312891,555473623824.571,0.00052531747230568,1.11538461538462,0.898080020404246,0.439832100864306,841,24389,707281,20511149,"2009",29,2009-07-19,2918,150,643,0,1940,2854,64,3995,0.714392991239049,0.0160200250312891,555473623824.571,0.00052531747230568,1.11538461538462,0.898080020404246,0.439832100864306,841,24389,707281,20511149,0.000148375830835157,0.000553910393700963
"82","Eastern Asia","2009",30,2009-07-26,3712,189,1057,0,2170,3637,75,4409,0.824903606259923,0.0170106600136085,555473623824.571,0.000668258552843963,1.15384615384615,0.914328290724598,0.404973797647001,900,27000,810000,24300000,"2009",30,2009-07-26,3712,189,1057,0,2170,3637,75,4409,0.824903606259923,0.0170106600136085,555473623824.571,0.000668258552843963,1.15384615384615,0.914328290724598,0.404973797647001,900,27000,810000,24300000,0.000164566198824989,0.000570217626705113
"83","Eastern Asia","2009",31,2009-08-02,4100,188,1266,0,2283,4029,71,4097,0.983402489626556,0.0173297534781547,555473623824.571,0.000738108854164938,1.19230769230769,0.929224171128932,0.369516494611201,961,29791,923521,28629151,"2009",31,2009-08-02,4100,188,1266,0,2283,4029,71,4097,0.983402489626556,0.0173297534781547,555473623824.571,0.000738108854164938,1.19230769230769,0.929224171128932,0.369516494611201,961,29791,923521,28629151,0.000179206224162121,0.000584950734687301
"84","Eastern Asia","2009",32,2009-08-09,2036,72,424,0,1086,1977,59,3530,0.560056657223796,0.01671388101983,555473623824.571,0.00036653405538532,1.23076923076923,0.942745629007457,0.333512636923003,1024,32768,1048576,33554432,"2009",32,2009-08-09,2036,72,424,0,1086,1977,59,3530,0.560056657223796,0.01671388101983,555473623824.571,0.00036653405538532,1.23076923076923,0.942745629007457,0.333512636923003,1024,32768,1048576,33554432,0.000191746085001832,0.000597530330293098
"85","Eastern Asia","2009",33,2009-08-16,4338,172,1146,0,2622,4273,65,2715,1.57384898710866,0.0239410681399632,555473623824.571,0.000780955173016463,1.26923076923077,0.954872664669176,0.29701547816164,1089,35937,1185921,39135393,"2009",33,2009-08-16,4338,172,1146,0,2622,4273,65,2715,1.57384898710866,0.0239410681399632,555473623824.571,0.000780955173016463,1.26923076923077,0.954872664669176,0.29701547816164,1089,35937,1185921,39135393,0.000201766619036814,0.000607527514330607
"86","Eastern Asia","2009",34,2009-08-23,5711,176,1382,0,3645,5633,78,3788,1.48706441393875,0.0205913410770855,555473623824.571,0.00102813162588682,1.30769230769231,0.965587340923579,0.260079001551707,1156,39304,1336336,45435424,"2009",34,2009-08-23,5711,176,1382,0,3645,5633,78,3788,1.48706441393875,0.0205913410770855,555473623824.571,0.00102813162588682,1.30769230769231,0.965587340923579,0.260079001551707,1156,39304,1336336,45435424,0.000209000092062039,0.000614689905287368
"87","Eastern Asia","2009",35,2009-08-30,6440,265,1746,0,3639,6350,90,6796,0.934373160682755,0.0132430841671572,555473623824.571,0.00115937098068834,1.34615384615385,0.974873809611675,0.222757840116165,1225,42875,1500625,52521875,"2009",35,2009-08-30,6440,265,1746,0,3639,6350,90,6796,0.934373160682755,0.0132430841671572,555473623824.571,0.00115937098068834,1.34615384615385,0.974873809611675,0.222757840116165,1225,42875,1500625,52521875,0.000213346631143807,0.000618955033646628
"88","Eastern Asia","2009",36,2009-09-06,6050,268,1589,0,3315,5942,108,6368,0.933103015075377,0.0169597989949749,555473623824.571,0.00108916062626777,1.38461538461538,0.98271833504713,0.185107195868221,1296,46656,1679616,60466176,"2009",36,2009-09-06,6050,268,1589,0,3315,5942,108,6368,0.933103015075377,0.0169597989949749,555473623824.571,0.00108916062626777,1.38461538461538,0.98271833504713,0.185107195868221,1296,46656,1679616,60466176,0.000214885604410742,0.000620450226322009
"89","Eastern Asia","2009",37,2009-09-13,8007,289,1769,0,4677,7818,189,11181,0.699221894284948,0.0169036758787228,555473623824.571,0.00144147258421918,1.42307692307692,0.98910931433282,0.147182758161609,1369,50653,1874161,69343957,"2009",37,2009-09-13,8007,289,1769,0,4677,7818,189,11181,0.699221894284948,0.0169036758787228,555473623824.571,0.00144147258421918,1.42307692307692,0.98910931433282,0.147182758161609,1369,50653,1874161,69343957,0.000213881236984292,0.000619480885488357
"90","Eastern Asia","2009",38,2009-09-20,7063,183,992,0,4978,6960,103,8459,0.822792292233124,0.0121763801867833,555473623824.571,0.00127152752121145,1.46153846153846,0.994037294522765,0.109040621320049,1444,54872,2085136,79235168,"2009",38,2009-09-20,7063,183,992,0,4978,6960,103,8459,0.822792292233124,0.0121763801867833,555473623824.571,0.00127152752121145,1.46153846153846,0.994037294522765,0.109040621320049,1444,54872,2085136,79235168,0.000210781761028289,0.000616511729804493
"91","Eastern Asia","2009",39,2009-09-27,7391,118,683,0,5894,7317,74,7105,1.02983814215341,0.0104152005629838,555473623824.571,0.00133057622954465,1.5,0.997494986604054,0.0707372016677029,1521,59319,2313441,90224199,"2009",39,2009-09-27,7391,118,683,0,5894,7317,74,7105,1.02983814215341,0.0104152005629838,555473623824.571,0.00133057622954465,1.5,0.997494986604054,0.0707372016677029,1521,59319,2313441,90224199,0.000206211407569323,0.000612147225518937
"92","Eastern Asia","2009",40,2009-10-04,3733,53,387,0,2818,3656,77,5490,0.665938069216758,0.0140255009107468,555473623824.571,0.000672039110389686,1.53846153846154,0.999477276278082,0.0323291540833617,1600,64000,2560000,102400000,"2009",40,2009-10-04,3733,53,387,0,2818,3656,77,5490,0.665938069216758,0.0140255009107468,555473623824.571,0.000672039110389686,1.53846153846154,0.999477276278082,0.0323291540833617,1600,64000,2560000,102400000,0.000200954558190886,0.000607117131125904
"93","Eastern Asia","2009",41,2009-10-11,2761,43,220,0,2154,2706,55,4501,0.601199733392579,0.0122195067762719,555473623824.571,0.000497053303987657,1.57692307692308,0.999981231525143,-0.00612671179821371,1681,68921,2825761,115856201,"2009",41,2009-10-11,2761,43,220,0,2154,2706,55,4501,0.601199733392579,0.0122195067762719,555473623824.571,0.000497053303987657,1.57692307692308,0.999981231525143,-0.00612671179821371,1681,68921,2825761,115856201,0.000195931386431716,0.000602270152170226
"94","Eastern Asia","2009",42,2009-10-18,3929,40,260,0,3243,3858,71,7618,0.506432134418483,0.00932003150433184,555473623824.571,0.000707324314149766,1.61538461538462,0.999006106941205,-0.0445735156138571,1764,74088,3111696,130691232,"2009",42,2009-10-18,3929,40,260,0,3243,3858,71,7618,0.506432134418483,0.00932003150433184,555473623824.571,0.000707324314149766,1.61538461538462,0.999006106941205,-0.0445735156138571,1764,74088,3111696,130691232,0.000192164331209332,0.000598573126552664
"95","Eastern Asia","2009",43,2009-10-25,5132,22,201,0,4513,5061,71,8796,0.57537517053206,0.0080718508412915,555473623824.571,0.000923896253554746,1.65384615384615,0.996553344840442,-0.0829543904041719,1849,79507,3418801,147008443,"2009",43,2009-10-25,5132,22,201,0,4513,5061,71,8796,0.57537517053206,0.0080718508412915,555473623824.571,0.000923896253554746,1.65384615384615,0.996553344840442,-0.0829543904041719,1849,79507,3418801,147008443,0.000190734758212574,0.000597105657432779
